País,Parkinson,Contaminacion_aire,Exp_plomo,Muertes_agua,Pepticidas,Precipitaciones
Belarus,142.26334,2.3201506,439.46024,12.438536,3880.08,549.20667
Belarus,146.9726,1.9094096,434.007,10.503794,3874.87,1400.8353
Belarus,151.19258,1.7623001,425.24164,9.300228,3386.54,694.4586
Belarus,154.08801,1.5983994,431.70166,7.402365,3078.92,975.2373
Belarus,155.34787,1.3726832,412.70398,5.719434,2422.74,2085.5466
Belarus,155.6429,1.2577541,388.41306,5.1606536,2229.08,557.731
Belarus,154.99457,1.036449,385.26733,4.736557,1892.13,890.33124
Belarus,154.18832,0.9215217,384.53943,4.4804864,1463.89,1514.064
Belarus,154.57785,0.8048377,381.60886,4.460893,1077.76,1902.6218
Belarus,157.25064,0.7824908,381.6387,4.59694,721.32,994.344
Belarus,163.00058,0.60208404,336.37354,4.217183,839.88,974.12744
Belarus,169.07355,0.49728677,331.7622,4.0915666,4171.29,647.11127
Belarus,174.22395,0.41902393,321.94003,3.9861925,4589.42,1057.8381
Belarus,177.43562,0.4139762,305.22705,3.8673472,4117.78,829.3037
Belarus,176.97868,0.34955233,299.0991,4.315695,4230.9,400.57324
Belarus,175.43983,0.27143657,289.3006,4.8019204,9560.49,1858.1542
Belarus,173.36942,0.33137208,290.47205,4.7797847,8529.07,1663.8406
Belarus,173.36719,0.3239817,291.05356,4.687195,9204.0,1660.5562
Belarus,181.63997,0.3134152,288.0597,4.5087476,8822.0,1664.71
Estonia,145.73083,0.33572635,237.27214,3.203451,4128.1,3175.9045
Estonia,149.09927,0.40368435,247.15935,2.8893027,4128.1,1497.729
Estonia,152.94778,0.43317235,250.4104,2.808321,4128.1,1231.4868
Estonia,157.20903,0.42389977,271.02728,2.9060786,4128.1,209.62396
Estonia,161.12439,0.3703178,295.0702,2.9757428,4128.1,1866.2903
Estonia,164.44806,0.37011057,280.89618,2.6298394,4128.1,2755.12
Estonia,166.62224,0.36613896,248.85283,1.906924,4128.1,702.41614
Estonia,167.64325,0.3429415,246.16876,1.5918885,4128.1,668.77905
Estonia,167.7609,0.32982916,259.2107,1.5358917,4128.1,2093.671
Estonia,167.81163,0.28369054,252.33699,1.5670035,4128.1,222.44284
Estonia,169.27095,0.34222272,252.14584,1.3207992,4128.1,1729.9155
Estonia,174.01141,0.37652504,261.81134,1.1309489,4128.1,1343.3431
Estonia,182.12874,0.4271599,258.70874,0.9118699,4128.1,642.5786
Estonia,191.71967,0.39874956,253.39726,0.78036165,1275.29,786.8986
Estonia,200.38872,0.37342876,249.79115,0.65110606,1037.32,997.3722
Estonia,206.67313,0.37706992,244.67381,0.57128286,366.17,122.21606
Estonia,211.54753,0.36767897,244.26088,0.48995644,502623.03,1550.1963
Estonia,217.16751,0.3470054,252.56325,0.4628172,489937.22,866.0749
Estonia,222.39534,0.25829872,247.18973,0.41040778,468123.84,2963.9067
Estonia,226.50818,0.2789283,243.60849,0.3772867,481403.1,1532.0173
Estonia,229.939,0.29969674,227.3534,0.36393863,463475.4,1875.5557
Estonia,231.0022,0.32954538,227.64873,0.34508622,455944.66,1544.0256
Estonia,229.65904,0.309983,224.1105,0.32975,458829.6,1754.9886
Estonia,226.15997,0.28726596,215.03104,0.32796037,473425.4,3132.5552
Estonia,221.85512,0.28047022,214.54405,0.33911785,476164.6,1296.2141
Estonia,219.17413,0.26172483,204.46481,0.37092876,465042.03,768.27325
Estonia,217.2122,0.22205526,204.32361,0.39829493,446629.62,416.5196
Estonia,215.77986,0.17666559,186.06174,0.42259592,438299.38,939.1918
Estonia,215.05519,0.22481193,180.07556,0.44718584,449523.12,1249.5306
Estonia,216.16324,0.2020447,169.70276,0.4731333,427200.9,779.18994
Estonia,234.41371,0.19564846,167.56021,0.46756473,442057.44,196.85982
Latvia,129.26212,0.4958753,246.99667,5.1738377,54.87,826.9487
Latvia,133.85513,0.53681165,253.18634,5.311951,74.67,1110.7706
Latvia,138.20218,0.52773076,268.5407,5.388935,83.53,36.02173
Latvia,142.0285,0.5822125,312.84525,5.826162,67.36,883.8787
Latvia,144.81349,0.5600445,345.2546,5.9728837,113.36,583.5699
Latvia,146.55624,0.5995207,323.86737,5.1561728,221.63,1608.9983
Latvia,147.70926,0.5330596,278.86356,3.6922789,239.53,153.66936
Latvia,147.93037,0.42760578,265.8939,2.954687,248.48,1169.2733
Latvia,147.75563,0.35832098,275.27612,2.8073304,140.55,2815.5435
Latvia,147.90704,0.30961072,260.668,2.7505372,139.81,56.45629
Latvia,149.4901,0.35224408,256.69583,2.343043,138.33,471.09677
Latvia,152.99164,0.35696128,272.49673,2.1144574,136.84,745.7659
Latvia,157.2849,0.3599279,271.59415,1.7505809,135.36,1250.0818
Latvia,162.23901,0.32794365,265.77313,1.4770308,129.13,2452.2544
Latvia,166.94798,0.288309,261.20905,1.2286013,122.63,863.97095
Latvia,170.61893,0.27846602,270.34183,1.1046689,110.31,1405.744
Latvia,172.39517,0.25539666,281.61124,0.98518485,96.9,3443.695
Latvia,172.38292,0.28265774,275.4883,0.9222095,78.68,262.82516
Latvia,172.07755,0.25975072,252.68893,0.78847957,67.92,463.57574
Latvia,172.3516,0.2502195,238.76913,0.69025755,63.19,1486.7612
Latvia,174.44707,0.254846,234.08324,0.70788467,63.7,1110.8477
Latvia,178.29973,0.3239839,224.26709,0.71260214,84.04,720.42834
Latvia,183.01675,0.35448667,215.7152,0.670174,112.58,2058.0203
Latvia,188.04416,0.36743206,212.67102,0.68310535,175.28,185.40916
Latvia,192.79208,0.30472362,202.49529,0.7067389,297.78,1897.228
Latvia,197.18556,0.30559692,193.84277,0.7634185,382.15,802.41473
Latvia,201.14178,0.25160414,188.89426,0.81557083,424.72,1602.0969
Latvia,205.72116,0.21112911,185.0235,0.8410327,422.04,226.57639
Latvia,210.70595,0.2750465,181.65732,0.86502844,493.31,1624.2266
Latvia,215.91722,0.25753513,170.43507,0.82662064,578.61,789.28046
Latvia,226.1379,0.25745392,169.55338,0.81249243,658.95,1241.6517
Poland,101.57799,1.8723882,425.12793,46.723408,27372.06,944.41833
Poland,103.282425,2.0090885,446.54156,37.264046,28783.11,1750.7688
Poland,104.98461,1.7888863,435.0698,34.324173,30194.17,222.62862
Poland,106.7344,1.7414559,416.64212,27.952162,31605.23,1181.088
Poland,108.7945,1.5493562,408.06982,26.251844,33016.29,659.01697
Poland,111.080414,1.6104583,407.03723,24.294085,34427.34,961.9557
Poland,113.10617,1.4475944,393.3617,27.625727,35838.4,1927.4663
Poland,115.088196,1.3510978,388.09082,24.460459,37249.46,2146.3489
Poland,117.169106,1.3997416,368.10086,21.335966,38660.51,1241.8389
Poland,119.56081,1.5542325,363.0704,19.99113,40071.57,1567.9913
Poland,122.578224,1.488347,336.88562,19.99413,41482.63,136.68703
Poland,125.871,1.4616644,324.20898,20.538557,42893.69,640.1008
Poland,129.20691,1.5554202,311.27695,20.027607,44304.74,122.61827
Poland,132.56442,1.6152434,304.63876,18.780523,45715.8,715.0297
Poland,135.96068,1.5229839,299.35855,15.639543,47126.86,1346.5776
Poland,139.58218,1.462274,290.90512,16.427267,48537.91,650.9804
Poland,143.28423,1.4478521,285.48276,15.837299,49948.97,10.217541
Poland,146.77673,1.4594022,281.24014,21.076797,51360.03,1217.7625
Poland,150.05563,1.2972404,273.61752,23.736015,71057.0,770.74084
Poland,153.23721,1.1720294,265.22086,33.672028,79522.64,1487.9587
Poland,156.48215,1.0303909,250.16547,47.472424,74671.56,181.61282
Poland,160.33894,1.0445822,238.86227,58.613174,77306.76,3112.2607
Poland,164.55498,1.1535681,233.55536,79.84788,90534.96,2182.7764
Poland,168.88135,1.1776595,223.08224,113.734604,97018.45,2090.4995
Poland,173.30603,1.1281627,209.7964,146.97386,97018.45,329.89536
Poland,177.52913,1.0720845,208.72699,179.65897,157.0,1071.9323
Poland,182.0961,0.9190755,200.78564,206.98894,107.0,147.8537
Poland,186.98788,0.8045273,199.82957,262.4709,97.0,1192.4712
Poland,191.88924,0.92597795,200.29903,285.9482,127.4,1069.7959
Poland,196.79834,0.8796745,193.16112,291.4702,157.8,1454.1853
Poland,201.32648,0.87824535,188.86911,292.10492,188.2,203.18445
Moldova,84.58037,5.212843,333.1936,74.05026,13697.0,1065.6924
Moldova,86.93056,5.262917,367.9267,61.436596,13697.0,563.13464
Moldova,88.767006,4.6777554,363.36368,58.56943,13697.0,1576.222
Moldova,90.809074,4.9551415,391.31262,60.83376,13697.0,172.28215
Moldova,92.56684,5.153388,449.06195,64.52551,13697.0,1769.9834
Moldova,93.811714,5.3372827,470.96426,55.968735,13697.0,843.17
Moldova,94.71784,4.48066,452.42215,45.451843,13697.0,1541.273
Moldova,94.992615,4.0078416,420.71185,36.841686,13697.0,158.33302
Moldova,95.52103,3.4605367,403.4648,31.887405,13697.0,1377.7146
Moldova,96.10683,3.3690207,417.22083,30.26608,13697.0,744.1711
Moldova,97.19563,2.7180371,422.34714,26.414425,102.26,1106.5195
Moldova,98.954666,2.707687,415.88187,23.211367,102.26,1567.8008
Moldova,100.70033,3.5328588,422.53705,19.768324,102.26,1644.7783
Moldova,102.534515,3.5730894,427.66595,17.43157,102.26,1318.9021
Moldova,103.993675,3.3924787,422.17117,14.938579,102.26,1225.633
Moldova,105.244286,2.5932326,443.5108,12.995626,72.19,304.21375
Moldova,105.832275,2.754644,429.45453,10.626716,65.85,586.3854
Moldova,106.32845,2.2404556,420.7166,9.60989,60.63,174.95953
Moldova,106.62772,2.252247,408.79584,9.149952,86.63,880.8699
Moldova,107.01175,1.8546544,405.21994,8.865862,112.63,1782.5404
Moldova,108.096016,1.7466369,414.2574,8.649033,138.62,662.77826
Moldova,109.642944,1.4830756,373.7226,8.562332,164.62,75.31531
Moldova,112.37645,1.3526968,369.29398,7.68939,190.62,1047.456
Moldova,114.88405,1.2625965,353.22028,7.4037404,216.62,872.50146
Moldova,117.32424,1.0095059,362.43973,7.563523,242.61,1563.113
Moldova,119.50694,0.896695,366.39865,8.206654,268.61,257.2073
Moldova,120.19565,0.72602993,348.06427,7.969287,294.61,1921.1813
Moldova,120.92924,0.5916043,320.97763,8.234617,320.61,2345.873
Moldova,121.46326,0.6000275,315.48428,8.204179,346.6,2175.9834
Moldova,123.414246,0.56847674,308.00854,7.8029575,372.6,281.17206
Moldova,130.78804,0.529152,303.5624,7.4082336,398.6,1045.5492
Russia,101.50457,2.5939476,261.37473,653.59186,389.25,1139.8489
Russia,103.57162,2.4655297,266.07214,615.92816,317.89,995.43
Russia,105.32202,2.5213985,288.5626,596.0837,276.91,898.901
Russia,106.5092,2.7714086,349.26065,710.8331,222.99,749.5623
Russia,107.77195,2.8473942,389.71896,773.7722,181.99,957.29443
Russia,108.49581,2.6794355,372.66232,716.318,224.32,437.69666
Russia,108.97921,2.4303503,352.28357,566.3913,223.45,964.65704
Russia,108.92959,2.262264,336.2138,473.08585,334.17,685.8859
Russia,108.53216,2.1007063,337.2343,465.66092,297.05,847.98584
Russia,108.51601,2.4541104,373.01202,535.9156,275.53,65.02724
Russia,108.868004,2.439788,395.31372,492.06137,160.34,2140.1438
Russia,110.49451,2.200301,406.78217,444.0992,156.34,682.7491
Russia,112.86729,1.9656733,420.85754,384.85226,175.18,722.1305
Russia,115.10313,1.8501495,427.9216,345.58713,420.81,1355.6625
Russia,117.09749,1.6851051,413.39728,293.7642,420.41,1087.3187
Russia,118.42162,1.6115855,421.46103,260.38492,399.77,3249.3914
Russia,119.15896,1.3509066,382.0825,215.73257,156.38,1358.7339
Russia,119.68822,1.2012051,358.83353,196.13803,151.9,1015.271
Russia,119.35251,1.1712589,356.23526,181.83568,159.39,302.36624
Russia,118.915405,1.254375,335.01382,165.87402,144.48,1708.2885
Russia,119.275116,1.1874516,333.42786,164.69118,131.19,2459.96
Russia,121.76389,1.1449072,306.6816,168.06306,120.65,709.3927
Russia,126.89495,0.91922957,290.31873,171.98549,125.51,731.65985
Russia,132.12546,0.8464065,275.60706,165.62376,137.06,1500.4827
Russia,136.65565,0.80306697,268.40472,168.1873,142.83,175.69041
Russia,139.76347,0.85937345,255.6544,160.46472,48.07,1776.3097
Russia,140.71698,0.83980876,246.05017,150.18227,48.07,1704.7131
Russia,141.40746,0.6894071,227.00899,141.6504,36.0,662.876
Russia,141.50876,0.60553974,223.34172,133.47978,23.53,728.98486
Russia,142.82195,0.551288,215.6017,135.4607,48.27,1298.0151
Russia,147.33014,0.51591194,210.59207,131.98589,44.18,344.03342
Slovakia,92.81175,1.3329487,316.16034,6.153146,25999.0,2186.0117
Slovakia,94.08086,1.3825768,311.73413,6.072106,25922.0,1177.5165
Slovakia,95.30692,1.2799478,307.78732,5.6684985,25845.0,1345.7937
Slovakia,96.45503,1.317506,301.39594,5.1210575,24620.0,1727.0361
Slovakia,97.89106,1.2021424,292.24377,4.622862,24819.0,1422.9286
Slovakia,99.45956,1.2230394,294.1575,4.276666,22103.0,653.1936
Slovakia,100.87463,1.0902748,284.30856,4.00801,25837.0,1548.6252
Slovakia,102.19797,1.0318927,293.04483,3.814387,25684.0,1294.9424
Slovakia,103.32111,1.1348712,294.5044,3.6359608,28218.0,3324.9883
Slovakia,104.50578,1.1644133,289.5179,3.4581623,25844.0,285.0334
Slovakia,105.921486,1.0809714,280.48923,3.2776532,24610.0,155.77419
Slovakia,107.29476,1.0509034,277.79663,3.046195,25323.0,1082.4647
Slovakia,108.42307,1.2331609,273.7605,3.0315397,24506.0,975.51154
Slovakia,109.37365,1.3448644,271.04358,3.0970888,24076.0,185.00346
Slovakia,110.273895,1.349863,262.78976,3.1666923,24262.0,846.328
Slovakia,111.45025,1.2807014,265.7183,3.2408898,25368.0,1433.4791
Slovakia,113.07594,1.3287657,259.3328,3.2728193,22790.0,1536.8412
Slovakia,114.97554,1.3019124,257.7031,3.38148,20431.0,62.603123
Slovakia,117.00144,1.2904129,247.46,3.526049,19131.0,302.99677
Slovakia,118.96471,1.1884885,240.18797,3.748452,17438.0,684.0099
Slovakia,120.853546,1.1882778,229.16806,3.87197,18708.0,539.5269
Slovakia,123.04204,1.1490108,223.79382,3.9567964,19788.0,1435.7578
Slovakia,125.86773,1.2679231,214.64752,4.067769,19482.0,1380.558
Slovakia,129.14008,1.1880791,206.47226,4.152648,19798.0,808.4507
Slovakia,132.50691,1.1178213,200.26485,4.251787,20043.0,110.51201
Slovakia,135.68347,0.9842632,202.1659,4.436457,18716.0,884.47345
Slovakia,138.44005,0.92399853,191.7938,4.544766,16745.0,1915.6158
Slovakia,141.03844,0.8881757,190.77232,4.666655,17132.0,799.85956
Slovakia,143.79294,0.9103159,187.71178,4.698162,19014.0,574.33215
Slovakia,147.19724,0.8494583,178.18375,4.609533,19882.0,913.85266
Slovakia,154.50821,0.83836585,175.81851,4.603162,192688.14,2406.1167
Slovenia,121.394875,3.18734,158.95427,1.0590435,209910.4,1010.80994
Slovenia,123.491844,3.332422,167.18896,1.0857,212663.6,578.0162
Slovenia,125.27115,3.2704298,166.58765,1.105311,232220.72,1656.1167
Slovenia,127.07474,3.2465076,170.86559,1.0073439,243466.1,230.63918
Slovenia,129.02472,2.9807508,165.78116,0.9434131,238575.02,2004.1067
Slovenia,131.54688,2.933887,154.82574,0.77242243,221284.86,772.3077
Slovenia,134.31526,2.6635098,151.2256,0.727463,224950.98,1648.5344
Slovenia,137.03561,2.4909418,148.14214,0.74501926,228337.84,201.80695
Slovenia,139.88629,2.2774146,148.29614,0.69914234,245643.08,2343.5105
Slovenia,142.88324,2.4571223,142.47852,0.55405366,270026.06,704.29224
Slovenia,146.13564,2.172235,137.02943,0.5825803,297964.66,952.1447
Slovenia,149.51027,2.1866302,135.69148,0.5602823,326997.06,1755.4893
Slovenia,152.38086,2.3128295,128.83922,0.54591763,317063.4,1605.0131
Slovenia,155.12689,2.3112056,129.06296,0.5024451,331426.22,1261.4121
Slovenia,157.98387,2.0901575,123.960075,0.47102645,405724.44,1647.0168
Slovenia,161.35683,1.7072122,117.08559,0.4738196,453718.53,240.68027
Slovenia,165.54747,1.6345067,115.87159,0.48573035,458794.12,644.43176
Slovenia,169.85019,1.4670372,111.65357,0.5080528,525954.5,168.84485
Slovenia,174.28397,1.3208141,106.31566,0.5965068,430859.9,948.10864
Slovenia,178.60977,1.2499506,103.96425,0.7716354,478754.1,1515.816
Slovenia,182.61316,1.2948118,100.82025,1.1021674,496854.1,588.5661
Slovenia,187.27779,1.4181358,96.7401,1.6051425,458464.88,21.718645
Slovenia,193.43188,1.4276046,95.560455,2.1370163,541252.4,1076.5902
Slovenia,200.15276,1.3542936,93.05337,2.5744722,589339.7,750.17535
Slovenia,206.5695,1.2909541,87.797844,2.8734002,490655.75,1360.743
Slovenia,211.5152,1.2757577,88.407524,3.4042,524422.56,225.39517
Slovenia,214.10886,1.2803247,84.87713,3.592134,539612.5,2460.9
Slovenia,216.43811,1.2698693,82.564224,4.1257505,419910.22,2281.6877
Slovenia,218.99817,1.3793484,79.54854,4.559068,553795.94,2163.56
Slovenia,222.58305,1.5139371,76.46728,5.175789,556413.56,288.41296
Slovenia,228.81229,1.5517575,75.03572,5.352387,18253.93,1081.1754
Andorra,109.83549,2.731137,87.03753,0.002141485,14.12,300.08905
Andorra,109.86954,2.7212195,87.79694,0.0023261718,14.12,931.151
Andorra,113.93139,2.6017022,88.9791,0.002478353,14.12,65.746994
Andorra,119.09321,2.7535534,89.48604,0.002606856,14.12,2255.6248
Andorra,127.58947,3.034827,89.85545,0.002702115,14.12,847.24713
Andorra,135.67715,3.487087,89.2909,0.0027727243,12.82,900.0254
Andorra,141.71205,3.4315324,89.10978,0.0028356572,12.33,1369.401
Andorra,148.25171,3.152745,88.63939,0.002875978,14.17,1820.1857
Andorra,154.9276,2.984394,88.333305,0.0029071397,15.4,757.7333
Andorra,162.474,3.0921705,87.972885,0.0029430082,15.12,833.08044
Andorra,171.58688,3.1998367,87.68422,0.002985232,18.55,445.4508
Andorra,179.0858,2.8384671,82.9754,0.0029537645,18.0,887.67737
Andorra,186.02539,2.8608785,79.84414,0.0030379803,18.43,530.2302
Andorra,182.29927,2.7400913,78.20596,0.0031531597,11.74,927.74915
Andorra,177.73941,2.799668,76.740944,0.0032540888,11.79,58.096886
Andorra,178.11295,2.7386112,74.027374,0.0033000922,12.4,2161.6138
Andorra,180.43289,2.7277768,72.387375,0.0033962817,14.58,457.4194
Andorra,186.09457,2.4872532,70.18189,0.0035058216,15.01,660.463
Andorra,192.61174,2.5396554,70.86647,0.0036690303,14.93,2145.5757
Andorra,201.58942,2.7182665,71.5329,0.00380483,13.39,860.768
Andorra,207.11667,2.9175677,72.446976,0.0038689042,12.72,3240.277
Andorra,206.57689,2.8460093,71.699265,0.0036510741,13.44,1335.3854
Andorra,208.1328,2.8000968,70.43385,0.0036119123,13.68,1026.5283
Andorra,214.56671,2.8123915,69.65221,0.0037028687,17.26,506.21173
Andorra,219.65627,2.72899,68.97496,0.0038091205,15.42,1477.8778
Andorra,225.2744,2.526001,67.982475,0.0039263326,16.28,2823.9412
Andorra,231.46768,2.3182604,67.035545,0.004011132,13.39,609.04535
Andorra,237.65337,2.1486716,65.8634,0.004123572,13.93,549.42633
Andorra,244.18176,2.3091724,64.49281,0.004171071,13.55,1380.8186
Andorra,250.03903,2.1980822,62.411938,0.004194057,14.38,235.83345
Andorra,249.62918,1.8398632,52.959938,0.0036294817,16.26,1564.4869
Australia,80.01521,0.31697124,285.7975,21.65363,22235.39,856.8926
Australia,83.1561,0.2686847,272.0814,21.098845,23898.78,2477.2869
Australia,86.02151,0.22703636,265.72955,19.74676,21056.74,333.66913
Australia,88.60723,0.2146854,256.3307,18.178402,25598.14,1912.7555
Australia,90.85097,0.20464048,251.32397,18.527998,31185.35,770.53345
Australia,92.787994,0.2186964,242.94641,18.89455,34091.81,756.2286
Australia,94.54039,0.23825571,235.46675,17.601263,37215.04,1335.0542
Australia,95.80151,0.25052184,223.67625,12.177898,34200.0,1715.4266
Australia,96.93698,0.24931763,215.23271,9.298181,33475.36,201.95633
Australia,98.21164,0.23596643,204.62616,9.752881,32709.67,1226.3254
Australia,99.89371,0.21907873,194.29842,9.343337,26650.45,764.76385
Australia,102.997665,0.2838388,185.72305,9.684625,32417.64,1111.9067
Australia,107.31776,0.27492288,178.75262,11.594413,36276.8,53.43158
Australia,112.134,0.25834352,170.40697,13.058444,34309.93,456.0705
Australia,116.74175,0.18166256,161.80522,15.59779,35901.14,3886.286
Australia,120.16028,0.18450683,153.63826,15.5763645,32446.24,4013.074
Australia,123.06345,0.19555457,147.07637,19.158648,42935.38,1120.5964
Australia,126.057945,0.19372368,144.33987,22.471254,38065.69,1994.7412
Australia,128.82751,0.18180263,141.34612,22.011696,42169.39,2922.2202
Australia,131.51607,0.14734225,134.66025,24.587774,47632.99,696.41895
Australia,133.85347,0.13823144,128.64973,25.899208,48687.87,439.6373
Australia,136.45375,0.1397352,122.659035,31.454817,45177.19,1198.3116
Australia,139.76244,0.17866229,116.346695,33.713123,49857.35,94.30599
Australia,143.03435,0.21045882,113.23466,29.031034,50921.6,675.8775
Australia,146.27092,0.22041507,110.98914,30.007923,63416.48,514.4644
Australia,148.90324,0.22294068,108.06172,29.314672,59634.0,1122.8787
Australia,151.09648,0.24205288,102.57235,28.507046,59634.0,222.29767
Australia,153.55904,0.17073962,98.20784,28.644213,59634.0,1612.4
Australia,155.84778,0.25796735,93.35639,27.920797,59634.0,2569.3264
Australia,158.60466,0.27776453,93.290596,28.56188,59634.0,73.56111
Australia,162.83087,0.27800754,86.9205,27.17034,59634.0,812.6242
Austria,175.83908,1.5453901,179.683,2.8391926,3897.0,412.5097
Austria,177.25754,1.5905842,181.3189,2.9057715,3984.0,960.5905
Austria,178.93742,1.597447,180.01419,2.8647928,3619.0,627.165
Austria,180.50444,1.7249889,178.93974,2.6334352,3402.0,914.79065
Austria,182.60666,1.554963,176.52654,2.2902355,3565.0,23.5672
Austria,186.27293,1.517842,175.20168,2.0976343,3689.6,1933.7056
Austria,189.74965,1.4145999,176.74431,1.9390372,3340.3,678.8497
Austria,194.31151,1.4289709,174.51228,1.7733462,3418.6,661.8954
