Parkinson,Contaminacion_aire,Exp_plomo,Muertes_agua,Pesticidas,Precipitaciones
98.41334,1.2353954,456.19498,157.12941,3793.4,1496.6857
23.252861,1.3211725,695.2586,6635.2485,12004.33,1893.7659
23.916805,1.647779,743.1194,6452.7363,12004.33,1620.2286
24.51785,2.0311227,784.1133,5596.716,12004.33,1849.4076
25.069544,2.1082592,805.5109,5169.288,12004.33,1882.6532
25.602615,1.8790032,819.15015,4925.7305,12004.33,1440.8444
26.112474,1.5356139,718.0806,4333.0645,12004.33,2166.218
26.716528,1.2463231,662.5405,4054.0964,12004.33,1988.1646
27.362669,1.5023832,690.06384,3924.0007,11823.71,1882.6084
27.99888,1.6430657,709.81177,3880.5496,11643.09,2094.3943
28.713362,2.1369002,645.27783,3456.7095,11462.47,2029.118
29.451727,1.4006897,626.9464,3619.4028,11281.85,1762.5093
30.480553,1.3610941,592.08276,3597.459,11101.23,1681.8053
31.927692,1.0025791,554.66077,3472.2466,10920.61,1622.5125
33.56867,1.0664567,558.9557,3283.4795,10739.99,1715.6841
35.165646,1.0097157,550.4287,3040.2769,11959.92,1675.473
36.36806,0.83163923,553.62744,2838.8594,13506.02,2020.1547
37.16969,0.99885774,553.7028,2605.5518,15951.27,2083.4722
37.81022,0.7315807,537.324,2484.3804,22883.17,1806.1084
38.40684,0.70285225,532.3619,2382.2573,18091.67,2063.7888
39.099186,0.60057837,556.4558,2188.5298,13276.7,1544.2444
39.96199,0.72393507,577.8394,2131.4211,14898.25,2171.1477
41.231903,0.7391185,588.262,2048.9927,15727.81,2074.0264
42.820084,1.1043677,577.178,1978.1855,18862.3,1749.0828
44.518997,0.9570054,586.5411,1950.7557,19829.4,2123.503
46.18879,0.84640396,576.66125,1947.0939,11438.92,1941.9846
47.526703,0.59624374,572.7704,1926.6311,10040.41,1742.4297
48.673477,0.61952096,564.2151,1980.8364,11444.49,1671.6971
49.798912,0.5056061,543.7887,1834.589,11302.12,1949.2413
50.91746,0.7174447,539.7378,1805.5309,11841.7,1627.4261
52.10355,0.71815825,542.11865,1889.4059,11001.99,1539.4482
52.872684,0.61304945,487.3302,1639.6364,14242.06,2200.9822
56.61965,0.61696595,479.23047,1574.353,13227.52,1656.5806
25.243418,2.750233,1855.281,7947.236,181.28,1045.1226
25.208305,2.7839088,1812.0046,7609.084,157.55,730.9755
25.29162,2.8835645,1799.209,7458.793,99.76,930.3194
25.37437,2.7583144,1791.8446,7246.805,95.44,1059.937
25.473738,2.8574374,1770.4679,7040.8193,135.92,904.3653
25.582726,3.1074948,1759.8578,6841.44,178.6,910.5497
25.886597,3.1105566,1720.588,6526.36,251.23,1057.6055
26.434528,3.0352564,1707.2991,6267.1406,267.95,707.33954
27.013357,2.9199204,1665.509,5858.85,396.42,1043.1213
27.524715,3.1915524,1678.7095,5636.0195,359.33,1036.2291
27.837185,2.9106154,1667.6498,5333.652,371.91,716.2635
28.079157,3.5960035,1661.0162,5185.616,310.12,831.1402
28.350859,3.7193727,1643.8322,5057.7334,392.05,798.75574
28.57846,4.0482464,1641.8224,4985.1943,457.46,962.19977
28.731134,2.8887484,1641.5161,4927.7817,454.97,840.33527
28.79638,2.2455442,1638.153,4852.6934,434.32,1248.1923
28.807995,2.220813,1619.2452,4705.3647,475.67,903.5421
28.73814,2.2722158,1600.134,4607.0757,517.23,1177.5165
28.614285,2.2270038,1582.122,4493.107,748.14,1068.794
28.52009,1.910513,1562.113,4370.829,733.38,838.6317
28.367855,2.033405,1545.3783,5274.1675,1037.86,1289.7793
28.382414,2.3638244,1543.2219,8339.779,882.35,1130.0186
28.63455,2.5769694,1526.0989,4137.1953,866.37,1148.8026
28.894833,2.427896,1507.4022,4520.3877,506.84,877.5482
29.165037,2.040156,1493.8339,4085.197,393.19,754.23883
29.429806,1.782444,1481.745,3905.1301,386.8,652.16895
29.887743,1.7502484,1461.8547,4069.6953,465.14,1166.2117
30.54597,1.6664164,1440.4392,3643.6543,627.65,1180.4375
31.214659,1.9095666,1426.6342,3538.34,653.09,772.73346
31.800117,1.9038261,1413.5162,3473.786,702.68,924.6364
32.360615,1.8850969,1394.7434,3391.2844,774.01,845.5744
33.47683,1.8529506,1373.9156,3347.3682,864.27,825.41223
29.376364,2.0497894,805.7749,1917.9363,4576.61,1807.1045
30.385214,1.9388399,791.45886,1858.9349,3368.28,1411.4248
31.393917,2.0892973,829.8301,1787.8623,5965.38,1346.923
32.366013,1.8618343,820.2421,1748.5261,6768.0,1816.7856
33.321297,2.1622293,816.5125,1654.7836,5455.36,1210.2039
34.150307,2.5524118,888.5026,1553.1256,7800.0,1821.309
34.873226,2.728744,940.295,1411.9739,6464.0,1884.7446
35.55208,2.3221796,942.74316,1309.6217,6980.0,1504.4122
36.16834,2.4241748,947.0464,1222.9963,3495.0,1955.1143
36.886066,2.8506665,953.19617,1137.2396,2387.0,1890.9978
37.814304,2.5941522,957.752,1063.6584,4376.0,1429.1709
39.13736,3.0487905,961.85834,1006.5896,1141.0,1500.7368
40.852383,2.8946025,963.61304,964.58325,1772.3,1483.3479
42.725513,3.1795187,965.1274,930.17993,2403.6,1638.7117
44.4838,2.3538125,967.42535,900.45953,3034.91,1497.8237
45.835625,1.9140677,962.5291,862.6733,3666.21,2004.2216
46.944553,2.0005522,954.00824,835.48615,4297.51,1704.7247
48.013554,1.8236979,943.39197,808.03723,5283.93,1727.0361
49.01793,1.6787189,948.5244,791.3618,5130.42,1949.4016
49.8896,1.3981323,965.0539,743.8115,4344.36,1475.1392
50.60677,1.6255268,996.10333,725.4806,5736.63,1953.8271
51.789356,2.069778,1050.8597,717.9986,6191.45,1810.7401
53.575348,3.3221912,1108.1006,710.46484,7194.91,1543.2971
55.527176,2.9789734,1094.924,694.76355,7282.38,1686.986
57.240105,2.613559,1079.4965,679.92633,7604.05,1664.0472
58.286526,1.8884588,1066.3934,662.65125,8113.5,1541.7782
58.908012,1.9764094,1050.2931,649.3061,7529.13,1620.4181
59.33065,1.7551618,1035.2963,640.58514,8153.23,2008.0594
59.74685,2.350464,1013.8598,625.3275,8782.61,1573.6622
60.362125,2.3631885,993.2128,610.917,8214.39,1335.3987
61.574486,2.3843153,974.60297,596.3546,11721.5,2003.6831
65.90963,2.413788,953.241,581.49634,10533.17,1417.3527
49.92899,0.14592277,254.53522,2922.9727,1335.53,2254.2231
51.971313,0.12849827,236.51357,3748.6594,1335.53,2138.4253
54.09537,0.12557232,252.9535,2966.4192,1335.53,2123.8772
56.23657,0.12061165,256.20056,2694.227,1335.53,2395.4558
58.364246,0.120369025,258.3259,2247.907,1335.53,2469.7698
60.4493,0.11915635,260.65225,2035.8135,1335.53,2052.1982
62.58603,0.10667533,246.03778,1791.2319,1600.18,2141.8032
64.894005,0.10426026,243.79732,1625.7981,1850.33,2125.656
67.307594,0.11567468,240.83257,1500.991,1912.49,2242.9216
69.83524,0.12554455,218.11716,1343.1857,1809.42,2132.6057
72.454765,0.10586149,214.16246,1209.7367,2257.17,2175.439
75.25993,0.14107424,202.13773,1061.2114,3001.29,2082.5178
78.443756,0.15608962,202.13002,957.1807,2893.32,2103.3374
81.87461,0.18806364,200.82637,875.038,2848.57,2037.1682
85.410255,0.14948222,191.98877,798.72925,3128.33,1992.915
88.89921,0.15927102,184.8679,735.9641,3577.61,1905.117
92.40028,0.1826625,177.2006,669.92993,4238.13,2030.7523
96.21438,0.15558887,168.74524,604.6048,2928.26,2065.724
100.338776,0.09966678,166.84828,568.73834,5008.69,2121.5903
104.46359,0.09596583,178.85548,531.77136,4719.14,2289.5515
108.37647,0.12234436,177.44257,494.71872,6225.67,1939.4572
112.53124,0.21107058,171.73154,464.73016,6030.69,2144.9683
117.24316,0.2921221,165.71017,443.9395,7288.63,2273.314
122.03658,0.23239136,159.31184,431.53854,7091.56,2205.8733
126.74114,0.18438363,151.8059,421.88132,8274.55,2265.0159
130.95773,0.15546797,148.084,415.41275,8893.46,2263.4402
134.75598,0.22285447,150.23462,414.5691,9482.89,2059.2112
138.21222,0.19733042,161.62656,423.52203,10036.95,2360.0337
141.15463,0.3282659,167.70464,431.65482,8617.57,2205.4373
143.33856,0.38769308,178.42111,429.24527,10635.77,2363.106
147.81715,0.4037515,169.80336,390.43216,13479.9,2012.7317
147.88666,0.43185708,165.1409,367.47958,11583.25,2224.197
38.41674,0.23002978,394.77634,46.289894,336.0,1225.633
38.92678,0.23040952,387.90533,42.29866,387.0,1251.4993
39.5838,0.23357116,377.84103,42.128704,385.0,1150.6628
40.319984,0.23803712,386.27924,46.373108,314.0,1136.0825
41.11135,0.23893438,390.89334,43.526005,298.0,1187.1195
42.007454,0.24599914,368.64163,40.746418,284.0,1196.7213
43.149834,0.25824836,381.2407,38.976406,269.0,1387.9183
44.709126,0.24581969,368.782,34.91548,253.0,1240.0991
46.48231,0.24573602,368.04364,32.48749,239.0,1652.1298
48.229614,0.28789794,356.99905,29.77292,225.0,1582.3632
49.833096,0.19725093,329.1197,25.28903,212.0,1567.9913
51.382977,0.2607553,319.71143,20.541204,195.0,1466.379
53.130165,0.2409912,303.41144,18.473366,181.0,1480.4312
54.885857,0.2847944,302.08276,18.636536,167.0,1391.1849
56.53553,0.15649144,287.11478,17.658741,150.0,1687.5603
58.011898,0.10395784,273.8734,18.430525,136.0,1791.9021
59.100403,0.11423244,255.50798,17.854015,122.0,1364.9957
59.935513,0.11621828,244.72055,16.777868,108.0,1647.0168
60.635036,0.12892763,246.947,17.046278,93.0,1512.0856
61.476902,0.10043791,231.0612,16.042015,80.0,1350.5623
62.766457,0.098034896,225.9691,15.138304,125.5,1722.6917
64.63359,0.1048588,214.26016,14.874042,172.0,1914.6437
67.07383,0.111916065,201.94966,14.116024,515.74,1712.6675
69.77779,0.11500329,204.68689,14.453665,859.0,1422.1979
72.464165,0.10561818,202.88075,14.555175,1173.0,1274.2937
74.90561,0.08799503,200.34264,14.559709,1173.0,1077.6454
76.98821,0.07326388,205.99214,15.119113,1173.0,1282.4071
79.11091,0.024517518,199.74336,14.925841,1173.0,1667.1942
81.45666,0.07952797,193.22101,14.823369,1173.0,1478.9905
84.14293,0.074384615,189.20604,14.937772,1173.0,1237.7815
91.246056,0.0691222,188.54897,15.123012,1173.0,1266.5363
94.88501,0.07193752,184.07483,14.980979,1173.0,1652.8832
29.892675,3.069204,1002.76526,615.0542,5743.46,82.725784
30.845978,2.9777446,981.4224,545.0816,7094.39,78.73807
31.75038,2.822316,969.41565,493.16794,3876.18,68.25461
32.566696,2.8610466,958.81433,462.70645,3710.0,56.390423
33.236828,2.7622097,946.17773,436.89743,4058.62,79.09136
33.727573,2.8850496,933.8206,407.687,6255.63,66.04173
34.128975,2.743539,920.05963,380.68613,2190.88,87.57355
34.5476,2.688972,905.5329,365.21378,1822.16,67.35085
34.989532,2.50896,884.0936,346.1177,1498.96,53.86391
35.539276,3.1073327,882.3056,329.81396,2228.17,74.240456
36.150196,3.1951783,873.05225,313.95007,2537.4,40.600086
36.9246,3.1237144,862.9144,300.47382,2846.64,44.693207
37.951935,2.896381,852.113,288.9447,3155.87,56.14827
39.085934,2.920299,849.84125,280.52237,3465.11,86.49304
40.417057,2.9842472,841.27875,275.645,3774.35,86.66942
41.770958,2.6819034,832.4244,269.66763,2810.61,66.49743
43.160946,2.6492867,821.871,264.9173,2504.01,82.4783
44.676666,2.6471336,809.8209,260.7843,3562.52,64.32391
46.2287,2.6960902,799.1149,258.17545,5720.11,77.30029
47.848965,2.9449987,786.4012,254.9125,3168.41,87.21048
49.445274,3.1159554,779.13416,253.60477,1869.58,64.77627
51.079304,3.1464806,771.23804,251.54695,7612.21,82.46702
52.861813,2.9555562,755.8824,249.29845,8980.17,73.921036
54.72297,3.1740038,742.888,249.27968,8269.57,67.78823
56.597992,3.221293,730.8952,247.92574,7151.52,73.53466
58.349262,3.24042,724.3365,244.55331,4516.93,70.86002
60.320168,3.0176008,701.6547,237.83498,4153.38,62.840637
62.719906,2.9778564,690.95294,227.19931,6067.35,57.701984
65.08813,3.2157848,686.8605,221.39113,6067.35,89.59452
66.94435,3.2668324,679.2346,212.6862,6067.35,71.09156
65.41655,3.285589,667.831,202.09872,6067.35,50.637352
68.64758,3.2868474,657.8085,194.33035,6067.35,47.64252
37.89984,1.2401874,557.1526,24756.535,51119.88,1709.1653
39.348846,1.1633979,537.35785,22967.219,58662.11,1791.47
40.87961,1.2025048,532.7758,21257.059,67357.56,1820.6333
42.35419,1.255222,536.94366,20160.676,76053.01,1774.4241
43.72599,1.3561972,522.5198,18294.244,84748.45,1874.5704
44.963913,1.3766686,508.94098,16133.093,93443.92,1849.3021
46.177258,1.4431299,498.80444,14115.8125,102139.37,1900.1311
47.536884,1.4138117,483.02484,12452.99,110834.81,1792.1486
48.963097,1.5192823,475.8453,11771.842,119530.27,1724.375
50.407455,1.4302499,465.02048,10466.199,128225.71,1868.744
51.840683,1.2230636,451.6923,9013.001,141129.9,1918.2529
53.380802,1.3233566,440.51108,8241.154,152270.62,1763.4281
55.085293,1.3975981,429.5881,7759.177,146264.45,1713.9707
56.908222,1.3826865,422.39404,7403.8696,183340.48,1708.2885
58.81932,1.0593632,415.22107,6891.1377,215779.4,1805.6158
60.80276,0.9331643,396.47598,6544.3755,233366.94,1774.7332
63.19814,1.0222998,387.97586,6230.818,239892.02,1810.0073
66.06329,0.9594131,379.22147,5569.4023,305530.22,1674.5981
69.12491,0.797758,372.7274,5122.318,314190.53,1896.5753
72.061615,0.7450324,365.9299,4651.8984,337391.1,1963.3665
74.499344,0.86415607,355.63712,4216.8926,360735.34,1684.8529
76.305466,1.1380178,345.19885,3765.7659,408787.3,1905.6708
77.697495,1.2283123,329.52914,3670.209,456839.25,1639.0797
78.92008,1.2922386,317.37997,3670.947,472977.16,1873.0792
80.25403,1.2688186,302.99136,3378.7966,484254.38,1757.6575
81.995964,1.2548091,294.4182,3280.285,497625.7,1608.9254
84.81885,1.3608847,291.03854,3322.1003,514828.97,1740.583
88.6183,1.2227803,278.8651,3223.789,514843.0,1747.5599
92.53534,1.603863,267.67175,3089.5522,549280.0,1798.4026
95.59847,1.7062649,260.0862,3048.8733,620538.0,1668.2883
93.73235,1.8345894,257.18033,2931.2664,685746.0,1665.8544
101.64946,1.9201739,242.46474,2790.0347,719507.0,1769.5098
31.822456,7.924663,415.42834,15182.233,26624.98,923.8381
33.387035,7.5777574,411.22037,13730.732,26624.98,926.35754
34.954487,7.4696774,413.0766,11649.351,26624.98,944.89215
36.481678,6.9082317,414.5505,10037.253,26624.98,870.6375
37.925713,6.767768,413.84747,8192.937,26624.98,723.21326
39.21302,6.6529484,418.35718,7237.5596,26624.98,837.24695
40.46067,6.160215,418.64972,6323.6543,26624.98,812.733
41.779667,6.1500263,420.2622,5642.028,26624.98,852.94574
43.198486,6.3403063,424.86487,4941.524,26624.98,797.6552
44.716564,6.474364,417.41025,4308.9272,26624.98,786.4299
46.311806,5.2491055,407.35535,3893.5146,26624.98,746.1179
48.247135,4.6976585,399.49875,3638.5122,23371.7,747.3975
50.550182,4.3168383,398.6032,3421.0183,11535.83,758.5047
52.983273,4.074903,396.0194,3230.037,16285.16,781.96356
55.31944,3.9442651,383.98822,2964.3394,18507.68,785.6747
57.25605,3.9222221,383.53772,2858.7695,39171.9,772.576
58.86587,4.034602,376.50024,2651.9224,38402.66,847.7413
60.395657,3.6352654,376.90378,2523.031,50894.34,838.6962
61.865818,3.4955344,388.14035,2406.9807,50154.53,909.8568
63.32103,3.2823043,391.42856,2257.528,50327.9,732.50433
64.89009,3.392232,379.8066,2137.3486,52305.13,952.24243
67.01234,3.0916944,365.7523,2125.508,53219.63,719.7797
69.702934,3.2866166,359.94003,2130.8235,49213.67,758.83075
72.60466,3.1012192,365.2747,2164.8667,47551.15,976.1554
75.363754,2.9628053,361.8629,2076.4119,43028.74,876.6862
77.63341,2.5296113,357.96335,2079.904,48292.99,890.7116
79.15828,2.5271993,359.76694,2075.1316,47421.33,833.8995
80.12814,2.3915343,350.3535,1938.7638,50801.94,830.1637
81.10612,2.3796864,339.60318,1882.8054,53144.44,853.41077
82.64297,2.2857404,334.5677,1955.2712,19871.11,750.39996
85.97726,2.162765,324.9222,1877.1829,19250.44,763.4005
95.026794,2.1443577,325.27673,1872.3151,19767.32,833.01904
28.29765,0.48993915,526.0506,1602.9169,575.0,1697.4824
29.651186,0.5198354,567.3465,1464.2144,575.0,1455.4713
31.024382,0.51629025,541.0396,1351.3593,575.0,1392.9395
32.378574,0.4815807,547.32745,1353.1449,977.0,1983.1866
33.64447,0.5342188,531.53253,1180.4722,799.0,1425.3346
34.769424,0.58972687,541.3664,1091.6766,876.0,1798.2509
35.805977,0.59660846,550.44464,945.73944,2041.7,1809.582
36.912865,0.4747717,519.83167,792.4719,3207.4,1530.0048
38.03354,0.49290738,503.44263,698.8281,4373.1,1821.932
39.186398,0.61372375,507.8378,603.5988,4097.16,1775.6383
40.441425,0.5790081,494.89645,532.11237,3925.63,1459.3544
42.0262,0.7271523,507.21344,481.66104,3603.5,1460.1049
44.06344,0.7330313,521.6236,440.29807,5475.55,1611.7076
46.241997,0.85388076,534.63513,405.07632,5850.81,1578.6127
48.268772,0.65647495,532.4247,377.7988,5299.06,1641.8236
49.84621,0.62957007,542.9679,356.45657,9391.92,1936.6798
51.043045,0.61622155,496.92554,305.36996,6889.26,1631.9913
52.117756,0.6219423,508.9106,288.29456,9850.26,1792.7903
53.064034,0.53820807,515.0784,272.8191,10173.91,1905.6459
54.016586,0.4603038,504.48145,260.76547,9387.95,1656.3385
55.10643,0.52049005,479.65436,247.10048,12242.19,2096.7002
56.647655,0.7299825,485.30298,232.95935,4932.05,1802.6962
58.6246,1.0257535,478.06912,219.46367,4413.82,1592.7637
60.815605,0.8227516,465.65378,208.00581,6705.5,1817.513
62.9591,0.65650785,447.79498,195.95023,6826.97,1710.1932
64.7511,0.50005966,418.35507,184.84134,7845.9,1635.2926
66.30044,0.60386634,425.9114,172.67035,7682.29,1901.3016
67.888565,0.47112867,397.5463,164.98582,7902.15,2074.088
69.5629,0.6700159,394.0516,159.8326,6993.7,1740.5013
71.22938,0.68115777,383.2545,155.34325,7808.1,1609.8519
72.420715,0.64010817,355.75998,141.72311,15658.35,2238.2283
77.355965,0.6423987,343.24966,135.86537,13709.8,1554.0259
44.632736,0.83115387,324.87463,189.10562,3308.54,3009.505
47.189106,0.84110266,317.82867,179.61722,3308.54,2912.1807
49.67481,0.9036872,327.62048,161.21332,3308.54,2754.011
51.918488,0.9500047,340.15115,125.30525,3308.54,2972.1067
53.810143,0.94969153,331.8678,112.913,3308.54,3014.6538
55.24833,0.9601367,334.31454,112.35604,3308.54,3485.275
56.2812,0.97282773,321.78387,111.59147,3308.54,3341.7532
57.19321,1.0640043,329.38907,111.47168,3308.54,2557.479
58.07017,1.2284507,309.45862,114.86644,2008.07,3344.8394
59.061947,1.2981408,295.64978,100.851685,1553.75,3857.7766
60.316093,0.95544463,280.19083,96.81155,1099.42,3199.2354
62.443172,1.2733768,278.3337,94.01892,2789.13,3007.0757
65.67171,1.2309,277.04605,87.73285,2141.62,2841.2666
69.33321,1.2970607,278.84265,90.29086,2448.39,3317.0154
72.73991,0.83421123,276.08197,90.83953,2590.5,3154.4941
75.17249,0.54071003,275.6732,92.8238,2677.13,3413.7585
76.53862,0.50043684,271.31506,83.36443,2632.87,3209.3408
77.57297,0.44525388,259.95798,88.74271,2239.8,3671.682
78.50116,0.43238008,257.9081,85.17416,2142.93,3529.155
79.53331,0.3089807,261.02722,91.62065,2046.06,3185.2266
80.936874,0.34404042,252.8579,86.764465,1949.19,4076.0894
83.20942,0.44515863,248.0806,81.35004,1852.32,3717.9695
86.476814,0.62437624,241.87909,79.564224,1371.35,3146.4739
90.1333,0.60956085,239.793,81.35826,2477.29,2954.6362
93.56909,0.5388385,237.25073,80.09885,2458.72,3050.1265
96.17272,0.42843586,234.61304,73.53459,2440.14,2954.4268
97.614456,0.44814092,235.6331,80.98649,2421.57,3213.8691
98.459045,0.3246209,233.43036,84.66243,2403.0,3110.6804
98.8915,0.55469704,228.13586,81.52181,1637.56,3024.3516
99.626434,0.57081246,220.65126,79.81646,872.12,2632.9006
103.9287,0.5817029,218.36981,75.55474,774.55,3159.8489
112.54572,0.5914607,209.45068,72.063995,979.97,3312.5808
35.475014,0.6853264,369.79553,515.5456,3380.0,1718.4916
36.382736,0.56592596,351.3874,497.90295,3380.0,1437.6302
37.330723,0.569489,366.70206,515.51447,3380.0,1831.4233
38.23304,0.5185555,371.29468,477.79636,5806.8,1369.5945
39.032394,0.6238319,372.35022,439.15567,8233.6,1522.5771
39.675545,0.5862995,375.34216,411.29547,10660.4,1409.0806
40.434364,0.6210642,376.4044,371.82867,13087.2,1691.3716
41.462578,0.521744,360.59155,326.40347,15514.0,1655.5845
42.631588,0.66946507,359.37408,290.27164,12196.0,1768.5137
43.72453,0.5324487,359.6867,261.7834,5064.0,1291.161
44.583996,0.5322164,354.876,236.29674,3507.0,1485.4609
45.29863,0.33748975,342.1246,220.5973,10583.0,1384.6953
45.97393,0.46551028,336.2418,207.87856,11752.99,1218.0906
46.656113,0.44068772,337.72943,189.45909,12922.99,1308.3821
47.302578,0.55832756,344.4063,171.40163,14092.98,1179.6292
47.95973,0.6161915,341.32718,157.47868,15262.98,1257.755
48.99275,0.6844898,343.1383,143.28598,16432.97,1285.4685
50.425564,0.70793694,338.35715,127.09212,17602.97,1267.252
52.070007,0.5300201,335.4724,114.604515,18772.96,1297.0646
53.609123,0.52764565,341.9912,108.07812,19942.96,1290.2402
54.742393,0.5692463,343.36093,95.4046,21112.95,1248.7765
55.749474,0.82269776,335.22583,90.51178,22282.95,1269.9791
56.871754,1.0258504,326.7443,86.86212,23452.94,1219.7181
58.07865,0.98401123,326.33893,83.95641,24667.05,1213.8608
59.269703,0.8521396,315.28537,79.42264,18070.43,1529.6476
60.37299,0.79555285,317.1616,74.415634,18908.25,1677.6428
61.785328,1.1125787,325.89868,73.46618,18567.0,1356.915
63.524544,1.0920473,311.5515,73.14101,19662.0,1453.002
65.26551,1.2853264,314.48083,72.459404,21184.73,1362.6536
66.46445,1.3721033,315.49078,70.880974,22707.46,1284.984
64.4318,1.3161415,293.3039,66.87201,20262.65,941.83765
69.57413,1.3607289,287.97458,64.88584,25086.22,1007.79236
32.01046,0.7210897,563.75446,2412.9866,1822.0,2345.873
33.78589,0.6894706,571.2594,1933.8828,2409.0,2168.1282
35.551636,0.65341365,571.95605,1830.9058,3928.0,2003.8344
37.224792,0.65731925,570.09033,1799.7899,3928.0,2237.568
38.704613,0.72210866,586.73,2048.7104,3928.0,2098.449
39.913624,0.8556341,580.0614,1956.6113,3928.0,2073.17
41.004063,0.91689396,559.8985,1805.4298,3928.0,2228.1367
42.164265,0.8603769,535.3678,1546.9475,3928.0,1863.7715
43.35177,0.9481011,538.6844,1409.7567,3928.0,2321.562
44.42945,0.95841646,538.7765,1225.9517,3928.0,2362.1228
45.491146,0.79435426,542.55457,1086.4058,3928.0,2182.7764
46.76189,0.9951631,543.7003,1028.7493,3928.0,1980.6296
48.184284,1.0258288,536.5551,1053.0383,3928.0,2174.0938
49.637184,1.1020709,546.83234,1267.0193,3928.0,2256.4324
51.07322,0.7020932,509.49628,1082.2301,3928.0,2348.103
52.483826,0.49868402,490.9804,956.12366,3928.0,2208.4148
54.125187,0.5007773,494.58386,827.1078,3928.0,2277.417
56.185665,0.49787316,483.9817,729.3463,3928.0,2281.6877
58.49898,0.5137548,481.42462,653.0279,3928.0,2388.2651
60.861065,0.4328693,466.31958,611.82275,3928.0,1879.0142
63.065727,0.44450352,441.64835,602.6381,3928.0,2672.0745
65.42975,0.5267346,433.622,578.6469,3928.0,2535.9578
68.26497,0.6784694,430.59207,565.2337,3928.0,2368.3896
71.26707,0.6837544,426.56723,571.7497,3928.0,2215.1433
74.05309,0.65309435,435.2662,649.16797,3928.0,2054.654
76.21765,0.5717418,431.5442,676.95245,3928.0,1929.5769
77.06012,0.5863384,467.11945,761.3245,3928.0,2303.1145
77.199295,0.4601805,451.11203,794.4987,3928.0,2268.0322
79.50349,0.6642325,450.7164,769.4068,3928.0,2177.679
85.364746,0.68179053,457.7011,740.02405,3928.0,2067.654
91.44476,0.7115931,468.22156,707.96295,3928.0,2008.7999
101.16571,0.7423039,479.30606,683.9297,3928.0,2249.8242
20.43587,9.512153,744.95654,5.0386214,14.05,30.216217
20.928026,9.21765,755.8578,4.840407,14.05,71.41018
21.452188,8.959276,753.60583,4.598346,14.05,146.56639
22.051239,8.870347,740.26306,4.2937284,14.05,77.96669
22.662233,9.216206,751.8493,3.9898481,30.86,27.22931
23.19181,9.715716,766.83203,3.6496186,12.46,161.18146
23.582226,9.798093,767.7255,3.3062773,12.16,80.90401
23.907396,10.103374,773.35034,3.1026363,9.42,148.2315
24.258663,10.727551,760.50903,2.9990566,11.15,59.693336
24.664217,10.828528,737.4217,2.9035654,12.5,40.37094
25.112906,10.636074,719.89545,2.8551373,8.65,67.23118
25.603378,9.730046,704.5383,2.833644,9.2,31.457901
26.020998,9.406717,689.1058,2.821804,0.91,37.981033
26.143702,10.209668,697.6629,2.8748074,6.03,65.02724
26.065456,10.308527,687.4662,2.941184,12.24,52.119255
26.08413,9.96407,665.36487,2.9930708,12.75,39.7892
26.237673,9.527679,622.88586,3.0105112,12.12,114.40277
26.538958,10.315343,583.4878,3.035815,16.25,30.830383
26.88996,10.304655,548.2059,2.8416529,10.45,36.325455
27.387299,9.134862,520.61316,2.8730273,12.59,53.090096
28.199978,8.041248,512.21027,3.028747,9.84,8.592606
29.347479,7.706551,491.43176,2.9191954,9.14,84.75685
30.730022,7.8266387,461.2589,2.9315581,9.87,50.55809
32.245697,7.388205,420.82465,2.9367826,10.59,47.571182
33.90014,6.2247605,364.00677,2.938136,11.32,33.496857
35.699844,6.4296603,356.78452,2.945223,12.05,79.107285
37.489113,6.966767,358.5527,2.9324067,12.78,45.68672
39.465378,7.21884,352.40448,2.921762,13.5,130.2309
41.666267,6.760052,342.30035,2.8859885,14.23,46.380997
43.979843,6.9005175,337.41492,2.8411717,34.03,102.3159
46.051353,6.9804397,338.1778,2.777994,31.45,33.032417
49.45076,7.2438536,338.1105,2.781247,30.24,15.219688
32.488472,7.297442,2264.483,16110.22,13214.0,10.959952
33.237713,7.1159897,2221.8777,14369.651,8255.0,21.219618
34.0407,6.8075123,2151.7153,12762.168,6156.0,14.116264
34.86807,6.9866915,2181.7383,11093.988,4175.0,13.397671
35.634293,6.8688464,2206.4846,9637.457,4283.0,22.219501
36.329838,6.617081,2156.359,8497.004,4391.0,9.17256
36.993153,6.2398124,2139.114,7197.9526,4499.0,13.56788
37.607098,6.4021993,2151.6414,6439.143,4607.0,12.759303
38.171124,6.1703515,2144.2976,5861.2144,4715.0,8.777616
38.680923,6.1785727,2118.0928,5449.16,4823.0,8.465639
39.20903,5.42071,2026.7537,5015.261,4931.0,10.938227
39.82545,5.7429194,2099.0981,4513.573,5039.0,6.1983685
40.478558,5.8083916,2144.8584,3999.0037,5147.0,8.8008
41.152252,5.502117,2171.4583,3579.7559,5255.0,6.5361843
41.793293,4.9827895,2126.4617,3219.514,5363.0,8.519823
42.39008,4.3803315,2077.1433,2911.7837,5471.0,9.82201
43.04503,4.630909,2076.944,2724.8633,9781.0,8.566395
43.82358,4.581419,2043.4691,2638.8308,9105.0,7.768105
44.73351,4.489969,2051.2903,2549.614,9527.0,10.190325
45.646374,4.291594,2070.6572,2540.208,9013.0,5.709394
46.491222,4.171278,2062.957,2481.6294,11590.0,9.275032
47.327843,4.3578944,2039.6433,2368.2505,12945.0,11.657751
48.175617,4.069495,2064.8984,2257.5193,13991.0,9.0262575
49.21606,4.0751615,2023.011,2197.3923,13653.0,8.34276
